%	% |
%가	% 가 |
0	0 |
축구분석하는	축 구 분 석 하 는 |
축구뿐만	축 구 뿐 만 |
축구선수	축 구 선 수 |
축구선수야	축 구 선 수 야 |
축구선수입니다	축 구 선 수 입 니 다 |
축구에서	축 구 에 서 |
축구와	축 구 와 |
축구의	축 구 의 |
축구장은	축 구 장 은 |
축구팀	축 구 팀 |
축구팀에	축 구 팀 에 |
축구하고	축 구 하 고 |
축구하기로	축 구 하 기 로 |
축구하는	축 구 하 는 |
축구하러	축 구 하 러 |
축구하면	축 구 하 면 |
축구할	축 구 할 |
축구할래	축 구 할 래 |
축구했대요	축 구 했 대 요 |
축구화	축 구 화 |
축구화를	축 구 화 를 |
축구화에	축 구 화 에 |
축나서	축 나 서 |
축나요	축 나 요 |
축농증	축 농 증 |
축복을	축 복 을 |
축복이	축 복 이 |
축복이야	축 복 이 야 |
축복이에요	축 복 이 에 요 |
축복해주기	축 복 해 주 기 |
축사할	축 사 할 |
축산	축 산 |
축의금	축 의 금 |
축의금과	축 의 금 과 |
축의금을	축 의 금 을 |
축의를	축 의 를 |
축재에	축 재 에 |
축적되어	축 적 되 어 |
축제	축 제 |
축제가	축 제 가 |
축제길래	축 제 길 래 |
축제나	축 제 나 |
축제날입니다	축 제 날 입 니 다 |
축제네요	축 제 네 요 |
축제는	축 제 는 |
축제니	축 제 니 |
축제니까	축 제 니 까 |
축제다	축 제 다 |
축제도	축 제 도 |
축제들	축 제 들 |
축제들은	축 제 들 은 |
축제들을	축 제 들 을 |
축제들이	축 제 들 이 |
축제라	축 제 라 |
축제라고	축 제 라 고 |
축제라곤	축 제 라 곤 |
축제라는	축 제 라 는 |
축제라도	축 제 라 도 |
축제라며	축 제 라 며 |
축제라서	축 제 라 서 |
축제로	축 제 로 |
축제로는	축 제 로 는 |
축제를	축 제 를 |
축제만	축 제 만 |
축제보다	축 제 보 다 |
축제야	축 제 야 |
축제에	축 제 에 |
축제에는	축 제 에 는 |
축제에도	축 제 에 도 |
축제에서	축 제 에 서 |
축제에서는	축 제 에 서 는 |
축제에서만	축 제 에 서 만 |
축제에에	축 제 에 에 |
축제엔	축 제 엔 |
축제여도	축 제 여 도 |
축제였나요	축 제 였 나 요 |
축제였으면	축 제 였 으 면 |
축제였죠	축 제 였 죠 |
축제와	축 제 와 |
축제음식에	축 제 음 식 에 |
축제의	축 제 의 |
축제이길	축 제 이 길 |
축제인	축 제 인 |
축제인데	축 제 인 데 |
축제입니다	축 제 입 니 다 |
축제잖아	축 제 잖 아 |
축제처럼	축 제 처 럼 |
축제치고는	축 제 치 고 는 |
축제하겠지	축 제 하 겠 지 |
축제하네요	축 제 하 네 요 |
축제하는	축 제 하 는 |
축제하는데	축 제 하 는 데 |
축제하니	축 제 하 니 |
축제하던데	축 제 하 던 데 |
축제하려나	축 제 하 려 나 |
축제하면	축 제 하 면 |
축제한다는	축 제 한 다 는 |
축제한다는데	축 제 한 다 는 데 |
축제한다니까	축 제 한 다 니 까 |
축제한다던데	축 제 한 다 던 데 |
축제한대	축 제 한 대 |
축제할	축 제 할 |
축축해요	축 축 해 요 |
축하	축 하 |
축하객	축 하 객 |
축하공연	축 하 공 연 |
축하는	축 하 는 |
축하도	축 하 도 |
축하드려야겠네요	축 하 드 려 야 겠 네 요 |
축하드려요	축 하 드 려 요 |
축하드리고	축 하 드 리 고 |
축하드리고요	축 하 드 리 고 요 |
축하드리기	축 하 드 리 기 |
축하드리러	축 하 드 리 러 |
축하드리려고	축 하 드 리 려 고 |
축하드리며	축 하 드 리 며 |
축하드린다고	축 하 드 린 다 고 |
축하드립니다	축 하 드 립 니 다 |
축하를	축 하 를 |
축하받는	축 하 받 는 |
축하받을	축 하 받 을 |
축하연에	축 하 연 에 |
축하파티를	축 하 파 티 를 |
축하파티하러	축 하 파 티 하 러 |
축하하고	축 하 하 고 |
축하하기	축 하 하 기 |
축하하는	축 하 하 는 |
축하하러	축 하 하 러 |
축하하지	축 하 하 지 |
축하한다	축 하 한 다 |
축하한다고	축 하 한 다 고 |
축하한다는	축 하 한 다 는 |
축하한단다	축 하 한 단 다 |
축하할	축 하 할 |
축하합니다	축 하 합 니 다 |
축하해	축 하 해 |
축하해드리려고요	축 하 해 드 리 려 고 요 |
축하해요	축 하 해 요 |
축하해주고	축 하 해 주 고 |
축하해주러	축 하 해 주 러 |
축하해주려고	축 하 해 주 려 고 |
축하해주세요	축 하 해 주 세 요 |
축하해주셔서	축 하 해 주 셔 서 |
축하해주지	축 하 해 주 지 |
축하해줄걸	축 하 해 줄 걸 |
축하해줘서	축 하 해 줘 서 |
축하해줬죠	축 하 해 줬 죠 |
축하해줬지	축 하 해 줬 지 |
축하행사를	축 하 행 사 를 |
축해해줘서	축 해 해 줘 서 |
축협에	축 협 에 |
춘다	춘 다 |
춘천	춘 천 |
춘천에	춘 천 에 |
춘천에서	춘 천 에 서 |
춘천으로	춘 천 으 로 |
춘천의	춘 천 의 |
춘천이라는	춘 천 이 라 는 |
춘천입니다	춘 천 입 니 다 |
춘추가	춘 추 가 |
춘추를	춘 추 를 |
춘향전을	춘 향 전 을 |
춘화가	춘 화 가 |
출	출 |
출고가	출 고 가 |
출구	출 구 |
출구가	출 구 가 |
출구는	출 구 는 |
출구라고	출 구 라 고 |
출구로	출 구 로 |
출구를	출 구 를 |
출구야	출 구 야 |
출구에서	출 구 에 서 |
출국	출 국 |
출국할	출 국 할 |
출근	출 근 |
출근길	출 근 길 |
출근길에	출 근 길 에 |
출근길엔	출 근 길 엔 |
출근도	출 근 도 |
출근시간은	출 근 시 간 은 |
출근시간이	출 근 시 간 이 |
출근은	출 근 은 |
출근을	출 근 을 |
출근이	출 근 이 |
출근이라	출 근 이 라 |
출근이라서	출 근 이 라 서 |
출근이야	출 근 이 야 |
출근하게	출 근 하 게 |
출근하고	출 근 하 고 |
출근하기	출 근 하 기 |
출근하기가	출 근 하 기 가 |
출근하는	출 근 하 는 |
출근하는데	출 근 하 는 데 |
출근하니	출 근 하 니 |
출근하다가	출 근 하 다 가 |
출근하라고	출 근 하 라 고 |
출근하라는	출 근 하 라 는 |
출근하러	출 근 하 러 |
출근하려고	출 근 하 려 고 |
출근하려면	출 근 하 려 면 |
출근하면	출 근 하 면 |
출근하세요	출 근 하 세 요 |
출근하셔서	출 근 하 셔 서 |
출근하셨고	출 근 하 셨 고 |
출근하셨나	출 근 하 셨 나 |
출근하셨네요	출 근 하 셨 네 요 |
출근하시네요	출 근 하 시 네 요 |
출근하십시오	출 근 하 십 시 오 |
출근하지	출 근 하 지 |
출근한	출 근 한 |
출근할	출 근 할 |
출근할까	출 근 할 까 |
출근해	출 근 해 |
출근해서	출 근 해 서 |
출근해야	출 근 해 야 |
출근해요	출 근 해 요 |
출근했어	출 근 했 어 |
출근했지	출 근 했 지 |
출금하려고	출 금 하 려 고 |
출금할	출 금 할 |
출동한	출 동 한 |
출렁거리네	출 렁 거 리 네 |
출력	출 력 |
출력할	출 력 할 |
출력해주더라고요	출 력 해 주 더 라 고 요 |
출마는	출 마 는 |
출발	출 발 |
출발시간이	출 발 시 간 이 |
출발을	출 발 을 |
출발하는	출 발 하 는 |
출발하는지	출 발 하 는 지 |
출발하니까	출 발 하 니 까 |
출발하려고	출 발 하 려 고 |
출발하려던	출 발 하 려 던 |
출발하면	출 발 하 면 |
출발하시나요	출 발 하 시 나 요 |
출발하시면	출 발 하 시 면 |
출발하자	출 발 하 자 |
출발하지	출 발 하 지 |
출발한다고	출 발 한 다 고 |
출발할	출 발 할 |
출발할게요	출 발 할 게 요 |
출발할까	출 발 할 까 |
출발할까요	출 발 할 까 요 |
출발해	출 발 해 |
출발해서	출 발 해 서 |
출발해야	출 발 해 야 |
출발해야겠다	출 발 해 야 겠 다 |
출발했어	출 발 했 어 |
출발했어요	출 발 했 어 요 |
출사	출 사 |
출산	출 산 |
출산과	출 산 과 |
출산을	출 산 을 |
출산이	출 산 이 |
출산하고	출 산 하 고 |
출산하는	출 산 하 는 |
출산해서	출 산 해 서 |
출산휴가	출 산 휴 가 |
출산휴가를	출 산 휴 가 를 |
출생률이	출 생 률 이 |
출생신고서	출 생 신 고 서 |
출생연도였던가	출 생 연 도 였 던 가 |
출생자	출 생 자 |
출생자들이	출 생 자 들 이 |
출석	출 석 |
출석체크	출 석 체 크 |
출석체크를	출 석 체 크 를 |
출석하지	출 석 하 지 |
출세해야	출 세 해 야 |
출시	출 시 |
출시가	출 시 가 |
출시됐어	출 시 됐 어 |
출시됐어요	출 시 됐 어 요 |
출시되었나요	출 시 되 었 나 요 |
출시되었어	출 시 되 었 어 |
출시될까	출 시 될 까 |
출시를	출 시 를 |
출시일에	출 시 일 에 |
출시일이	출 시 일 이 |
출시한	출 시 한 |
출시했어	출 시 했 어 |
출시했어요	출 시 했 어 요 |
출신	출 신 |
출신으로	출 신 으 로 |
출신이	출 신 이 |
출신이라	출 신 이 라 |
출신이라고	출 신 이 라 고 |
출신이라네요	출 신 이 라 네 요 |
출신이라는	출 신 이 라 는 |
출신이세요	출 신 이 세 요 |
출신이신지	출 신 이 신 지 |
출신이야	출 신 이 야 |
출신이에요	출 신 이 에 요 |
출신이지	출 신 이 지 |
출신인	출 신 인 |
출신인데	출 신 인 데 |
출신인지	출 신 인 지 |
출신했어	출 신 했 어 |
출연	출 연 |
출연료가	출 연 료 가 |
출연료를	출 연 료 를 |
출연을	출 연 을 |
출연이라	출 연 이 라 |
출연자에	출 연 자 에 |
출연진	출 연 진 |
출연하게	출 연 하 게 |
출연하고	출 연 하 고 |
출연하기	출 연 하 기 |
출연하는	출 연 하 는 |
출연하니	출 연 하 니 |
출연하더니	출 연 하 더 니 |
출연하신	출 연 하 신 |
출연한	출 연 한 |
출연한대	출 연 한 대 |
출연한대요	출 연 한 대 요 |
출연해	출 연 해 |
출연해보는	출 연 해 보 는 |
출연해봐요	출 연 해 봐 요 |
출연했니	출 연 했 니 |
출연했어요	출 연 했 어 요 |
출연했었어	출 연 했 었 어 |
출연했었어요	출 연 했 었 어 요 |
출였했어	출 였 했 어 |
출을	출 을 |
출입	출 입 |
출입구	출 입 구 |
출입구에는	출 입 구 에 는 |
출입국	출 입 국 |
출입문	출 입 문 |
출입문과	출 입 문 과 |
출입시키는	출 입 시 키 는 |
출입을	출 입 을 |
출입하면	출 입 하 면 |
출장	출 장 |
출장뷔페니까	출 장 뷔 페 니 까 |
출장비를	출 장 비 를 |
출장에	출 장 에 |
출장에서	출 장 에 서 |
출장은	출 장 은 |
출장을	출 장 을 |
출장이	출 장 이 |
출장인데	출 장 인 데 |
출전하기	출 전 하 기 |
출전하는	출 전 하 는 |
출전할	출 전 할 |
출제해서	출 제 해 서 |
출차하려고	출 차 하 려 고 |
출처가	출 처 가 |
출처를	출 처 를 |
출출하다	출 출 하 다 |
출출한	출 출 한 |
출출한데	출 출 한 데 |
출출해서	출 출 해 서 |
출출해지는데	출 출 해 지 는 데 |
출출해지면	출 출 해 지 면 |
출퇴근	출 퇴 근 |
출퇴근길은	출 퇴 근 길 은 |
출퇴근에	출 퇴 근 에 |
출퇴근용으로	출 퇴 근 용 으 로 |
출퇴근용이라	출 퇴 근 용 이 라 |
출퇴근을	출 퇴 근 을 |
출퇴근이	출 퇴 근 이 |
출퇴근하기가	출 퇴 근 하 기 가 |
출퇴근하는	출 퇴 근 하 는 |
출퇴근하는데	출 퇴 근 하 는 데 |
출퇴근하면서	출 퇴 근 하 면 서 |
출퇴근할	출 퇴 근 할 |
출판	출 판 |
출판도	출 판 도 |
출판되었어	출 판 되 었 어 |
출판사에	출 판 사 에 |
출판사에서	출 판 사 에 서 |
출판을	출 판 을 |
출하하고	출 하 하 고 |
출하해	출 하 해 |
출항할	출 항 할 |
출현해보고	출 현 해 보 고 |
출현했습니다	출 현 했 습 니 다 |
춤	춤 |
춤과	춤 과 |
춤도	춤 도 |
춤보다는	춤 보 다 는 |
춤실력도	춤 실 력 도 |
춤은	춤 은 |
춤을	춤 을 |
춤이나	춤 이 나 |
춤이든	춤 이 든 |
춤일	춤 일 |
춤추게	춤 추 게 |
춤추고	춤 추 고 |
춤추는	춤 추 는 |
춤추다가	춤 추 다 가 |
춤출	춤 출 |
춤춰본	춤 춰 본 |
춤췄거든	춤 췄 거 든 |
춤췄어요	춤 췄 어 요 |
춥게	춥 게 |
춥겠다	춥 겠 다 |
춥고	춥 고 |
춥군	춥 군 |
춥기	춥 기 |
춥기까지	춥 기 까 지 |
춥네요	춥 네 요 |
춥니	춥 니 |
춥니다	춥 니 다 |
춥다	춥 다 |
춥다고	춥 다 고 |
춥다니까	춥 다 니 까 |
춥대	춥 대 |
춥대요	춥 대 요 |
춥더라	춥 더 라 |
춥지	춥 지 |
춥지도	춥 지 도 |
춥지만	춥 지 만 |
충격	충 격 |
충격받는다	충 격 받 는 다 |
충격받았나	충 격 받 았 나 |
충격받았어	충 격 받 았 어 |
충격받았어요	충 격 받 았 어 요 |
충격받았잖아	충 격 받 았 잖 아 |
충격을	충 격 을 |
충격이	충 격 이 |
충격이었어	충 격 이 었 어 |
충격이에요	충 격 이 에 요 |
충격적이다	충 격 적 이 다 |
충격적이었어	충 격 적 이 었 어 |
충격적인	충 격 적 인 |
충고	충 고 |
충고가	충 고 가 |
충고는	충 고 는 |
충고랍시고	충 고 랍 시 고 |
충고를	충 고 를 |
충고했어	충 고 했 어 |
충남	충 남 |
충남에	충 남 에 |
충동구매를	충 동 구 매 를 |
충동이	충 동 이 |
충동적으로	충 동 적 으 로 |
충동적인	충 동 적 인 |
충무로	충 무 로 |
충무로에서	충 무 로 에 서 |
충북으로	충 북 으 로 |
충분치	충 분 치 |
충분하게	충 분 하 게 |
충분하겠나	충 분 하 겠 나 |
충분하니까	충 분 하 니 까 |
충분하신	충 분 하 신 |
충분하지가	충 분 하 지 가 |
충분한	충 분 한 |
충분한가요	충 분 한 가 요 |
충분할	충 분 할 |
충분할까요	충 분 할 까 요 |
충분합니다	충 분 합 니 다 |
충분해	충 분 해 |
충분해요	충 분 해 요 |
충분히	충 분 히 |
충실하게	충 실 하 게 |
충실하려고	충 실 하 려 고 |
충실해	충 실 해 |
충실히	충 실 히 |
충전	충 전 |
충전기	충 전 기 |
충전기가	충 전 기 가 |
충전기는	충 전 기 는 |
충전기를	충 전 기 를 |
충전기에	충 전 기 에 |
충전기와	충 전 기 와 |
충전도	충 전 도 |
충전됐는데	충 전 됐 는 데 |
충전소가	충 전 소 가 |
충전식이	충 전 식 이 |
충전은	충 전 은 |
충전을	충 전 을 |
충전이	충 전 이 |
충전하고	충 전 하 고 |
충전하면서	충 전 하 면 서 |
충전하지	충 전 하 지 |
충전할	충 전 할 |
충전해서	충 전 해 서 |
충전해주라	충 전 해 주 라 |
충족돼도	충 족 돼 도 |
충주	충 주 |
충주도	충 주 도 |
충주무술축제에	충 주 무 술 축 제 에 |
충주에	충 주 에 |
충주에는	충 주 에 는 |
충주에서	충 주 에 서 |
충주의	충 주 의 |
충청남도	충 청 남 도 |
충청남도의	충 청 남 도 의 |
충청도	충 청 도 |
충청도라는	충 청 도 라 는 |
충청도야	충 청 도 야 |
충청도에	충 청 도 에 |
충청도에서	충 청 도 에 서 |
충청도인	충 청 도 인 |
충청도입니다	충 청 도 입 니 다 |
충청북도	충 청 북 도 |
충치	충 치 |
충치가	충 치 가 |
충치에	충 치 에 |
충혈됐는데	충 혈 됐 는 데 |
춰	춰 |
춰서	춰 서 |
춰야	춰 야 |
춰야지	춰 야 지 |
춰요	춰 요 |
춰줘야	춰 줘 야 |
췄는데도	췄 는 데 도 |
췄어	췄 어 |
췄었죠	췄 었 죠 |
췌장암	췌 장 암 |
취객이나	취 객 이 나 |
취급	취 급 |
취급을	취 급 을 |
취급하는	취 급 하 는 |
취급하니	취 급 하 니 |
취급하면서	취 급 하 면 서 |
취급해	취 급 해 |
취기를	취 기 를 |
취나물	취 나 물 |
취득가액을	취 득 가 액 을 |
취득세가	취 득 세 가 |
취득세에	취 득 세 에 |
취득을	취 득 을 |
취득하고	취 득 하 고 |
취득하는	취 득 하 는 |
취리히	취 리 히 |
취리히도	취 리 히 도 |
취미	취 미 |
취미가	취 미 가 |
취미는	취 미 는 |
취미라고	취 미 라 고 |
취미라는	취 미 라 는 |
취미라서	취 미 라 서 |
취미로	취 미 로 |
취미를	취 미 를 |
취미생활	취 미 생 활 |
취미생활도	취 미 생 활 도 |
취미생활로	취 미 생 활 로 |
취미생활이	취 미 생 활 이 |
취미생활할	취 미 생 활 할 |
취미야	취 미 야 |
취미에	취 미 에 |
취미에는	취 미 에 는 |
취미에요	취 미 에 요 |
취미였는데	취 미 였 는 데 |
취미예요	취 미 예 요 |
취미이지	취 미 이 지 |
취미인	취 미 인 |
취미인데	취 미 인 데 |
취미일	취 미 일 |
취미입니다	취 미 입 니 다 |
취미죠	취 미 죠 |
취미활동은	취 미 활 동 은 |
취미활동을	취 미 활 동 을 |
취미활동을보다는	취 미 활 동 을 보 다 는 |
취소	취 소 |
취소가	취 소 가 |
취소당하고	취 소 당 하 고 |
취소돼서	취 소 돼 서 |
취소됐는지	취 소 됐 는 지 |
취소됐다고	취 소 됐 다 고 |
취소됐다는	취 소 됐 다 는 |
취소됐대	취 소 됐 대 |
취소됐대요	취 소 됐 대 요 |
취소됐더라고요	취 소 됐 더 라 고 요 |
취소됐습니다	취 소 됐 습 니 다 |
취소됐어	취 소 됐 어 |
